 #r   AErefrv      Krveff      Har    vxc    Unscreened  Ktvt
   0.0000000E+00  -1.1600000E+02   0.0000000E+00   0.0000000E+00  -0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.5354426E-06  -1.1599763E+02   0.0000000E+00   8.2112704E-05  -6.5722394E-06  -7.5540464E-05   0.0000000E+00   0.0000000E+00
   1.1170513E-05  -1.1599521E+02   0.0000000E+00   1.6570329E-04  -1.3262767E-05  -1.5244052E-04   0.0000000E+00   0.0000000E+00
   1.6907005E-05  -1.1599293E+02   0.0000000E+00   2.5079836E-04  -2.0073713E-05  -2.3072465E-04   0.0000000E+00   0.0000000E+00
   2.2746744E-05  -1.1599079E+02   0.0000000E+00   3.3742499E-04  -2.7007244E-05  -3.1041775E-04   0.0000000E+00   0.0000000E+00
   2.8691588E-05  -1.1598900E+02   0.0000000E+00   4.2561075E-04  -3.4065566E-05  -3.9154518E-04   0.0000000E+00   0.0000000E+00
   3.4743428E-05  -1.1598756E+02   0.0000000E+00   5.1538369E-04  -4.1250925E-05  -4.7413277E-04   0.0000000E+00   0.0000000E+00
   4.0904191E-05  -1.1598649E+02   0.0000000E+00   6.0677239E-04  -4.8565608E-05  -5.5820678E-04   0.0000000E+00   0.0000000E+00
   4.7175837E-05  -1.1598584E+02   0.0000000E+00   6.9980592E-04  -5.6011942E-05  -6.4379398E-04   0.0000000E+00   0.0000000E+00
   5.3560361E-05  -1.1598561E+02   0.0000000E+00   7.9451389E-04  -6.3592297E-05  -7.3092160E-04   0.0000000E+00   0.0000000E+00
   6.0059795E-05  -1.1598579E+02   0.0000000E+00   8.9092644E-04  -7.1309085E-05  -8.1961736E-04   0.0000000E+00   0.0000000E+00
   6.6676208E-05  -1.1598635E+02   0.0000000E+00   9.8907424E-04  -7.9164761E-05  -9.0990948E-04   0.0000000E+00   0.0000000E+00
   7.3411704E-05  -1.1598726E+02   0.0000000E+00   1.0889885E-03  -8.7161825E-05  -1.0018267E-03   0.0000000E+00   0.0000000E+00
   8.0268427E-05  -1.1598848E+02   0.0000000E+00   1.1907011E-03  -9.5302823E-05  -1.0953983E-03   0.0000000E+00   0.0000000E+00
   8.7248560E-05  -1.1598993E+02   0.0000000E+00   1.2942443E-03  -1.0359034E-04  -1.1906540E-03   0.0000000E+00   0.0000000E+00
   9.4354322E-05  -1.1599157E+02   0.0000000E+00   1.3996511E-03  -1.1202702E-04  -1.2876241E-03   0.0000000E+00   0.0000000E+00
   1.0158798E-04  -1.1599331E+02   0.0000000E+00   1.5069551E-03  -1.2061555E-04  -1.3863395E-03   0.0000000E+00   0.0000000E+00
   1.0895182E-04  -1.1599509E+02   0.0000000E+00   1.6161903E-03  -1.2935866E-04  -1.4868316E-03   0.0000000E+00   0.0000000E+00
   1.1644820E-04  -1.1599684E+02   0.0000000E+00   1.7273916E-03  -1.3825912E-04  -1.5891325E-03   0.0000000E+00   0.0000000E+00
   1.2407951E-04  -1.1599848E+02   0.0000000E+00   1.8405943E-03  -1.4731978E-04  -1.6932745E-03   0.0000000E+00   0.0000000E+00
   1.3184816E-04  -1.1599996E+02   0.0000000E+00   1.9558344E-03  -1.5654351E-04  -1.7992909E-03   0.0000000E+00   0.0000000E+00
   1.3975664E-04  -1.1600120E+02   0.0000000E+00   2.0731487E-03  -1.6593325E-04  -1.9072154E-03   0.0000000E+00   0.0000000E+00
   1.4780745E-04  -1.1600217E+02   0.0000000E+00   2.1925744E-03  -1.7549200E-04  -2.0170824E-03   0.0000000E+00   0.0000000E+00
   1.5600317E-04  -1.1600280E+02   0.0000000E+00   2.3141495E-03  -1.8522278E-04  -2.1289268E-03   0.0000000E+00   0.0000000E+00
   1.6434639E-04  -1.1600306E+02   0.0000000E+00   2.4379128E-03  -1.9512870E-04  -2.2427841E-03   0.0000000E+00   0.0000000E+00
   1.7283978E-04  -1.1600292E+02   0.0000000E+00   2.5639037E-03  -2.0521290E-04  -2.3586908E-03   0.0000000E+00   0.0000000E+00
   1.8148603E-04  -1.1600234E+02   0.0000000E+00   2.6921621E-03  -2.1547861E-04  -2.4766835E-03   0.0000000E+00   0.0000000E+00
   1.9028790E-04  -1.1600131E+02   0.0000000E+00   2.8227290E-03  -2.2592908E-04  -2.5967999E-03   0.0000000E+00   0.0000000E+00
   1.9924819E-04  -1.1599982E+02   0.0000000E+00   2.9556458E-03  -2.3656763E-04  -2.7190781E-03   0.0000000E+00   0.0000000E+00
   2.0836975E-04  -1.1599785E+02   0.0000000E+00   3.0909549E-03  -2.4739767E-04  -2.8435572E-03   0.0000000E+00   0.0000000E+00
