 #r   AErefrv      Krveff      Har    vxc    Unscreened  Ktvt
   0.0000000E+00  -8.0000000E+01   0.0000000E+00   0.0000000E+00  -0.0000000E+00   0.0000000E+00   0.0000000E+00   0.0000000E+00
   5.0071180E-06  -7.9998681E+01   0.0000000E+00   9.5159249E-05  -1.1296871E-05  -8.3862377E-05   0.0000000E+00   0.0000000E+00
   1.0085348E-05  -7.9997605E+01   0.0000000E+00   1.9166997E-04  -2.2754185E-05  -1.6891579E-04   0.0000000E+00   0.0000000E+00
   1.5235701E-05  -7.9997029E+01   0.0000000E+00   2.8955136E-04  -3.4374218E-05  -2.5517715E-04   0.0000000E+00   0.0000000E+00
   2.0459200E-05  -7.9996969E+01   0.0000000E+00   3.8882289E-04  -4.6159279E-05  -3.4266361E-04   0.0000000E+00   0.0000000E+00
   2.5756884E-05  -7.9997759E+01   0.0000000E+00   4.8950429E-04  -5.8111716E-05  -4.3139258E-04   0.0000000E+00   0.0000000E+00
   3.1129808E-05  -7.9999360E+01   0.0000000E+00   5.9161560E-04  -7.0233906E-05  -5.2138169E-04   0.0000000E+00   0.0000000E+00
   3.6579039E-05  -8.0001730E+01   0.0000000E+00   6.9517712E-04  -8.2528256E-05  -6.1264886E-04   0.0000000E+00   0.0000000E+00
   4.2105661E-05  -8.0004860E+01   0.0000000E+00   8.0020944E-04  -9.4997213E-05  -7.0521222E-04   0.0000000E+00   0.0000000E+00
   4.7710774E-05  -8.0008634E+01   0.0000000E+00   9.0673345E-04  -1.0764326E-04  -7.9909019E-04   0.0000000E+00   0.0000000E+00
   5.3395492E-05  -8.0012917E+01   0.0000000E+00   1.0147703E-03  -1.2046891E-04  -8.9430144E-04   0.0000000E+00   0.0000000E+00
   5.9160945E-05  -8.0017549E+01   0.0000000E+00   1.1243416E-03  -1.3347671E-04  -9.9086490E-04   0.0000000E+00   0.0000000E+00
   6.5008281E-05  -8.0022369E+01   0.0000000E+00   1.2354690E-03  -1.4666925E-04  -1.0887998E-03   0.0000000E+00   0.0000000E+00
   7.0938662E-05  -8.0027216E+01   0.0000000E+00   1.3481747E-03  -1.6004915E-04  -1.1881256E-03   0.0000000E+00   0.0000000E+00
   7.6953268E-05  -8.0031940E+01   0.0000000E+00   1.4624811E-03  -1.7361908E-04  -1.2888620E-03   0.0000000E+00   0.0000000E+00
   8.3053295E-05  -8.0036412E+01   0.0000000E+00   1.5784108E-03  -1.8738173E-04  -1.3910291E-03   0.0000000E+00   0.0000000E+00
   8.9239956E-05  -8.0040521E+01   0.0000000E+00   1.6959870E-03  -2.0133984E-04  -1.4946472E-03   0.0000000E+00   0.0000000E+00
   9.5514481E-05  -8.0044181E+01   0.0000000E+00   1.8152331E-03  -2.1549619E-04  -1.5997369E-03   0.0000000E+00   0.0000000E+00
   1.0187812E-04  -8.0047329E+01   0.0000000E+00   1.9361727E-03  -2.2985359E-04  -1.7063191E-03   0.0000000E+00   0.0000000E+00
   1.0833213E-04  -8.0049922E+01   0.0000000E+00   2.0588299E-03  -2.4441490E-04  -1.8144150E-03   0.0000000E+00   0.0000000E+00
   1.1487781E-04  -8.0051937E+01   0.0000000E+00   2.1832292E-03  -2.5918301E-04  -1.9240462E-03   0.0000000E+00   0.0000000E+00
   1.2151645E-04  -8.0053368E+01   0.0000000E+00   2.3093952E-03  -2.7416086E-04  -2.0352343E-03   0.0000000E+00   0.0000000E+00
   1.2824938E-04  -8.0054222E+01   0.0000000E+00   2.4373530E-03  -2.8935143E-04  -2.1480016E-03   0.0000000E+00   0.0000000E+00
   1.3507792E-04  -8.0054518E+01   0.0000000E+00   2.5671281E-03  -3.0475774E-04  -2.2623704E-03   0.0000000E+00   0.0000000E+00
   1.4200345E-04  -8.0054282E+01   0.0000000E+00   2.6987464E-03  -3.2038286E-04  -2.3783635E-03   0.0000000E+00   0.0000000E+00
   1.4902733E-04  -8.0053545E+01   0.0000000E+00   2.8322338E-03  -3.3622988E-04  -2.4960040E-03   0.0000000E+00   0.0000000E+00
   1.5615097E-04  -8.0052343E+01   0.0000000E+00   2.9676172E-03  -3.5230197E-04  -2.6153152E-03   0.0000000E+00   0.0000000E+00
   1.6337579E-04  -8.0050714E+01   0.0000000E+00   3.1049232E-03  -3.6860232E-04  -2.7363209E-03   0.0000000E+00   0.0000000E+00
   1.7070321E-04  -8.0048695E+01   0.0000000E+00   3.2441793E-03  -3.8513417E-04  -2.8590452E-03   0.0000000E+00   0.0000000E+00
   1.7813469E-04  -8.0046324E+01   0.0000000E+00   3.3854132E-03  -4.0190081E-04  -2.9835124E-03   0.0000000E+00   0.0000000E+00
   1.8567172E-04  -8.0043638E+01   0.0000000E+00   3.5286529E-03  -4.1890558E-04  -3.1097473E-03   0.0000000E+00   0.0000000E+00
   1.9331579E-04  -8.0040669E+01   0.0000000E+00   3.6739269E-03  -4.3615184E-04  -3.2377751E-03   0.0000000E+00   0.0000000E+00
   2.0106843E-04  -8.0037451E+01   0.0000000E+00   3.8212641E-03  -4.5364305E-04  -3.3676211E-03   0.0000000E+00   0.0000000E+00
   2.0893117E-04  -8.0034012E+01   0.0000000E+00   3.9706939E-03  -4.7138267E-04  -3.4993112E-03   0.0000000E+00   0.0000000E+00
   2.1690558E-04  -8.0030379E+01   0.0000000E+00   4.1222459E-03  -4.8937423E-04  -3.6328717E-03   0.0000000E+00   0.0000000E+00
   2.2499324E-04  -8.0026577E+01   0.0000000E+00   4.2759503E-03  -5.0762131E-04  -3.7683290E-03   0.0000000E+00   0.0000000E+00
   2.3319577E-04  -8.0022626E+01   0.0000000E+00   4.4318376E-03  -5.2612754E-04  -3.9057100E-03   0.0000000E+00   0.0000000E+00
   2.4151479E-04  -8.0018547E+01   0.0000000E+00   4.5899389E-03  -5.4489660E-04  -4.0450423E-03   0.0000000E+00   0.0000000E+00
   2.4995196E-04  -8.0014356E+01   0.0000000E+00   4.7502855E-03  -5.6393223E-04  -4.1863533E-03   0.0000000E+00   0.0000000E+00
   2.5850895E-04  -8.0010069E+01   0.0000000E+00   4.9129095E-03  -5.8323820E-04  -4.3296713E-03   0.0000000E+00   0.0000000E+00
   2.6718748E-04  -8.0005696E+01   0.0000000E+00   5.0778430E-03  -6.0281836E-04  -4.4750247E-03   0.0000000E+00   0.0000000E+00
   2.7598925E-04  -8.0001251E+01   0.0000000E+00   5.2451190E-03  -6.2267660E-04  -4.6224424E-03   0.0000000E+00   0.0000000E+00
   2.8491604E-04  -7.9996742E+01   0.0000000E+00   5.4147707E-03  -6.4281688E-04  -4.7719538E-03   0.0000000E+00   0.0000000E+00
   2.9396960E-04  -7.9992177E+01   0.0000000E+00   5.5868318E-03  -6.6324319E-04  -4.9235886E-03   0.0000000E+00   0.0000000E+00
   3.0315175E-04  -7.9987563E+01   0.0000000E+00   5.7613366E-03  -6.8395960E-04  -5.0773770E-03   0.0000000E+00   0.0000000E+00
   3.1246430E-04  -7.9982906E+01   0.0000000E+00   5.9383197E-03  -7.0497023E-04  -5.2333495E-03   0.0000000E+00   0.0000000E+00
   3.2190911E-04  -7.9978209E+01   0.0000000E+00   6.1178164E-03  -7.2627926E-04  -5.3915371E-03   0.0000000E+00   0.0000000E+00
